Date,Open,High,Low,Close,Adj Close,Volume
2007-03-24,66.949997,67.599998,66.050003,66.300003,27.695423,7705201
2007-03-31,66.900002,67.120003,66.150002,67.040001,28.004543,5657202
2007-04-07,65.150002,69.120003,65.150002,69.120003,28.873417,6762463
2007-04-14,69.339996,70.239998,69.040001,70.239998,29.341270,6006579
2007-04-21,69.970001,70.690002,69.269997,70.110001,29.286961,5795831
2007-04-28,70.040001,72.940002,69.250000,72.220001,30.168388,5929244
2007-05-05,71.940002,72.239998,69.139999,70.099998,29.282787,9626000
2007-05-12,70.000000,74.550003,69.930000,74.279999,31.342352,8140539
2007-05-19,75.150002,75.691200,74.089996,74.989998,31.641951,7072902
2007-05-26,74.989998,75.489998,72.919998,75.400002,31.814939,6575271
2007-06-02,75.910004,77.220001,75.480003,77.099998,32.532257,8227847
2007-06-09,76.010002,79.250000,74.800003,79.139999,33.393044,6190880
2007-06-16,79.260002,80.000000,78.199997,78.760002,33.232693,6077178
2007-06-23,79.059998,81.620003,77.919998,81.199997,34.262264,6848420
2007-06-30,82.830002,85.180000,82.389999,85.180000,35.941601,4516447
2007-07-07,84.790001,85.480003,83.209999,84.220001,35.536541,8464672
2007-07-14,83.349998,84.099998,81.739998,82.320000,34.734840,8471818
2007-07-21,83.379997,83.910004,76.510002,77.290001,32.612431,9484654
2007-07-28,77.720001,78.889999,74.400002,74.419998,31.401430,6381202
2007-08-04,75.959999,78.120003,72.599998,74.129997,31.572037,10902801
2007-08-11,74.430000,74.910004,69.559998,73.199997,31.175968,10268501
2007-08-18,73.959999,76.290001,72.660004,76.019997,32.376995,7949722
2007-08-25,74.949997,78.050003,73.519997,77.349998,32.943436,7122889
2007-09-01,77.349998,80.830002,77.349998,79.849998,34.008205,7154782
2007-09-08,80.349998,82.699997,79.209999,81.680000,34.787590,6409800
2007-09-15,80.940002,84.449997,80.339996,83.620003,35.613857,6332900
2007-09-22,84.050003,84.239998,81.900002,82.180000,35.000534,7658500
2007-09-29,82.190002,83.480003,79.080002,80.129997,34.127449,9618600
